name,dims,n_candidates,nearest,nearest_name
1067.jpg,800x533,9,30.483,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
1139.jpg,800x533,9,54.746,COD10K-CAM-3-Flying-59-Grasshopper-3725.jpg
1166.jpg,800x533,9,40.455,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
1187.jpg,800x533,9,45.058,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
1237.jpg,800x533,9,58.431,COD10K-CAM-2-Terrestrial-26-Chameleon-1712.jpg
1308.jpg,800x533,9,53.099,COD10K-CAM-3-Flying-59-Grasshopper-3725.jpg
1339.jpg,800x533,9,49.762,COD10K-CAM-2-Terrestrial-26-Chameleon-1712.jpg
1380.jpg,800x533,9,68.053,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
1400.jpg,800x533,9,51.636,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
1515.jpg,800x533,9,43.689,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
1518.jpg,800x533,9,51.36,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
1571.jpg,800x533,9,44.995,COD10K-CAM-3-Flying-59-Grasshopper-3725.jpg
1799.jpg,800x533,9,37.33,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
1807.jpg,800x533,9,44.392,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
1841.jpg,800x533,9,32.544,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
1876.jpg,800x533,9,58.621,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
1902.jpg,800x533,9,53.855,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
1935.jpg,800x533,9,62.872,COD10K-CAM-2-Terrestrial-26-Chameleon-1712.jpg
2132.jpg,800x533,9,62.35,COD10K-CAM-3-Flying-50-Bat-2957.jpg
2138.jpg,800x533,9,56.85,COD10K-CAM-3-Flying-50-Bat-2957.jpg
2158.jpg,800x533,9,54.42,COD10K-CAM-3-Flying-50-Bat-2957.jpg
2245.jpg,800x533,9,59.379,COD10K-CAM-3-Flying-50-Bat-2957.jpg
2282.jpg,800x533,9,57.901,COD10K-CAM-3-Flying-59-Grasshopper-3725.jpg
2322.jpg,800x533,9,33.219,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
2343.jpg,800x533,9,62.506,COD10K-CAM-1-Aquatic-9-GhostPipefish-388.jpg
2347.jpg,800x533,9,47.129,COD10K-CAM-3-Flying-59-Grasshopper-3725.jpg
2359.jpg,800x533,9,52.779,COD10K-CAM-3-Flying-50-Bat-2957.jpg
2391.jpg,800x533,9,49.568,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
2400.jpg,800x533,9,57.243,COD10K-CAM-3-Flying-50-Bat-2957.jpg
2528.jpg,800x533,9,53.312,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
2531.jpg,800x533,9,47.448,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
2535.jpg,800x533,9,53.405,COD10K-CAM-1-Aquatic-9-GhostPipefish-388.jpg
2539.jpg,800x533,9,56.259,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
2540.jpg,800x533,9,57.404,COD10K-CAM-3-Flying-50-Bat-2957.jpg
2545.jpg,800x533,9,38.599,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
2550.jpg,800x533,9,52.664,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
2659.jpg,800x533,9,69.42,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
3050.jpg,800x533,9,40.301,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
3096.jpg,800x533,9,56.691,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
3148.jpg,800x533,9,72.901,COD10K-CAM-3-Flying-59-Grasshopper-3725.jpg
3259.jpg,800x533,9,44.093,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
3263.jpg,800x533,9,62.581,COD10K-CAM-3-Flying-59-Grasshopper-3725.jpg
3266.jpg,800x533,9,57.512,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
3344.jpg,800x533,9,59.783,COD10K-CAM-3-Flying-64-Moth-4502.jpg
3351.jpg,800x533,9,54.666,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
3362.jpg,800x533,9,52.498,COD10K-CAM-3-Flying-50-Bat-2957.jpg
3364.jpg,800x533,9,36.842,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
3368.jpg,800x533,9,34.863,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
3395.jpg,800x533,9,47.059,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
3421.jpg,800x533,9,56.33,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
3439.jpg,800x533,9,41.412,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
3482.jpg,800x533,9,41.374,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
3569.jpg,800x533,9,44.308,COD10K-CAM-2-Terrestrial-26-Chameleon-1712.jpg
3601.jpg,800x533,9,55.051,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
3669.jpg,800x533,9,48.36,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
3674.jpg,800x533,9,47.927,COD10K-CAM-3-Flying-50-Bat-2957.jpg
3706.jpg,800x533,9,49.656,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
3716.jpg,800x533,9,48.629,COD10K-CAM-3-Flying-50-Bat-2957.jpg
3722.jpg,800x533,9,35.317,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
3728.jpg,800x533,9,44.191,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
3735.jpg,800x533,9,56.989,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
3745.jpg,800x533,9,52.214,COD10K-CAM-3-Flying-59-Grasshopper-3725.jpg
3749.jpg,800x533,9,47.523,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
3789.jpg,800x533,9,47.351,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
3798.jpg,800x533,9,45.354,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
3818.jpg,800x533,9,44.694,COD10K-CAM-2-Terrestrial-26-Chameleon-1712.jpg
3833.jpg,800x533,9,57.999,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
3837.jpg,800x533,9,53.32,COD10K-CAM-3-Flying-50-Bat-2957.jpg
3910.jpg,800x533,9,69.505,COD10K-CAM-2-Terrestrial-26-Chameleon-1712.jpg
3967.jpg,800x533,9,39.116,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
3994.jpg,800x533,9,41.353,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
4050.jpg,800x533,9,55.793,COD10K-CAM-1-Aquatic-9-GhostPipefish-388.jpg
4061.jpg,800x533,9,53.924,COD10K-CAM-3-Flying-50-Bat-2957.jpg
4083.jpg,800x533,9,58.589,COD10K-CAM-1-Aquatic-9-GhostPipefish-388.jpg
419.jpg,800x533,9,53.898,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
428.jpg,800x533,9,48.579,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
4361.jpg,800x533,9,32.037,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
4490.jpg,800x533,9,57.305,COD10K-CAM-3-Flying-50-Bat-2957.jpg
4719.jpg,800x533,9,40.723,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
4790.jpg,800x533,9,52.532,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
5039.jpg,800x533,9,53.454,COD10K-CAM-2-Terrestrial-26-Chameleon-1712.jpg
522.jpg,800x533,9,51.094,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
5349.jpg,800x533,9,72.343,COD10K-CAM-1-Aquatic-9-GhostPipefish-388.jpg
5369.jpg,800x533,9,76.272,COD10K-CAM-2-Terrestrial-38-Lizard-2127.jpg
5419.jpg,800x533,9,48.91,COD10K-CAM-3-Flying-59-Grasshopper-3725.jpg
5489.jpg,800x533,9,45.672,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
5522.jpg,800x533,9,50.339,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
5524.jpg,800x533,9,38.771,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
5561.jpg,800x533,9,64.245,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
5603.jpg,800x533,9,55.205,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
5648.jpg,800x533,9,56.488,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
5656.jpg,800x533,9,50.823,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
5672.jpg,800x533,9,29.695,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
5765.jpg,800x533,9,36.675,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
5769.jpg,800x533,9,49.666,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
5880.jpg,800x533,9,57.335,COD10K-CAM-2-Terrestrial-26-Chameleon-1712.jpg
5893.jpg,800x533,9,49.521,COD10K-CAM-3-Flying-59-Grasshopper-3725.jpg
5906.jpg,800x533,9,57.267,COD10K-CAM-1-Aquatic-9-GhostPipefish-388.jpg
591.jpg,800x533,9,48.602,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
5956.jpg,800x533,9,50.884,COD10K-CAM-3-Flying-59-Grasshopper-3725.jpg
601.jpg,800x533,9,57.661,COD10K-CAM-3-Flying-59-Grasshopper-3725.jpg
62.jpg,800x533,9,37.331,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
670.jpg,800x533,9,41.568,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
791.jpg,800x533,9,45.187,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
92.jpg,800x533,9,49.904,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
924.jpg,800x533,9,49.51,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg
928.jpg,800x533,9,50.114,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg
1068.jpg,1024x641,8,57.439,COD10K-CAM-2-Terrestrial-45-Spider-2559.jpg
2248.jpg,1024x641,8,38.503,COD10K-CAM-3-Flying-61-Katydid-3948.jpg
2373.jpg,1024x641,8,47.641,COD10K-CAM-3-Flying-61-Katydid-4002.jpg
107.jpg,1000x667,8,53.584,COD10K-CAM-3-Flying-60-Heron-3930.jpg
1336.jpg,1000x667,8,62.425,COD10K-CAM-3-Flying-60-Heron-3930.jpg
1561.jpg,1000x667,8,57.046,COD10K-CAM-2-Terrestrial-46-StickInsect-2814.jpg
1818.jpg,1000x667,8,46.596,COD10K-CAM-2-Terrestrial-46-StickInsect-2814.jpg
1869.jpg,1000x667,8,57.154,COD10K-CAM-3-Flying-60-Heron-3930.jpg
2005.jpg,1000x667,8,44.467,COD10K-CAM-4-Amphibian-67-Frog-4780.jpg
2290.jpg,1000x667,8,39.342,COD10K-CAM-2-Terrestrial-46-StickInsect-2814.jpg
2327.jpg,1000x667,8,53.994,COD10K-CAM-4-Amphibian-67-Frog-4780.jpg
2361.jpg,1000x667,8,63.287,COD10K-CAM-3-Flying-60-Heron-3930.jpg
2707.jpg,1000x667,8,62.094,COD10K-CAM-3-Flying-60-Heron-3930.jpg
2724.jpg,1000x667,8,63.326,COD10K-CAM-2-Terrestrial-46-StickInsect-2814.jpg
2740.jpg,1000x667,8,60.935,COD10K-CAM-1-Aquatic-6-Fish-234.jpg
2745.jpg,1000x667,8,49.611,COD10K-CAM-4-Amphibian-67-Frog-4780.jpg
2874.jpg,1000x667,8,60.349,COD10K-CAM-3-Flying-60-Heron-3930.jpg
3382.jpg,1000x667,8,61.291,COD10K-CAM-3-Flying-60-Heron-3930.jpg
3478.jpg,1000x667,8,58.653,COD10K-CAM-1-Aquatic-7-Flounder-282.jpg
3778.jpg,1000x667,8,57.914,COD10K-CAM-3-Flying-60-Heron-3930.jpg
390.jpg,1000x667,8,30.411,COD10K-CAM-2-Terrestrial-29-Dog-1859.jpg
3988.jpg,1000x667,8,50.394,COD10K-CAM-1-Aquatic-3-Crab-77.jpg
4774.jpg,1000x667,8,62.279,COD10K-CAM-4-Amphibian-67-Frog-4780.jpg
5248.jpg,1000x667,8,52.138,COD10K-CAM-1-Aquatic-7-Flounder-282.jpg
5269.jpg,1000x667,8,61.57,COD10K-CAM-1-Aquatic-3-Crab-77.jpg
5271.jpg,1000x667,8,61.908,COD10K-CAM-1-Aquatic-3-Crab-77.jpg
5356.jpg,1000x667,8,62.91,COD10K-CAM-3-Flying-60-Heron-3930.jpg
5470.jpg,1000x667,8,61.136,COD10K-CAM-1-Aquatic-7-Flounder-282.jpg
5488.jpg,1000x667,8,57.484,COD10K-CAM-4-Amphibian-67-Frog-4780.jpg
551.jpg,1000x667,8,56.586,COD10K-CAM-1-Aquatic-7-Flounder-282.jpg
5585.jpg,1000x667,8,58.667,COD10K-CAM-4-Amphibian-67-Frog-4780.jpg
5638.jpg,1000x667,8,66.095,COD10K-CAM-1-Aquatic-6-Fish-175.jpg
5716.jpg,1000x667,8,52.847,COD10K-CAM-2-Terrestrial-46-StickInsect-2814.jpg
5748.jpg,1000x667,8,61.831,COD10K-CAM-4-Amphibian-67-Frog-4780.jpg
5821.jpg,1000x667,8,58.386,COD10K-CAM-3-Flying-60-Heron-3930.jpg
1070.jpg,375x500,0,,
1563.jpg,375x500,0,,
2088.jpg,375x500,0,,
1072.jpg,550x368,0,,
1073.jpg,640x312,0,,
1074.jpg,720x576,0,,
1075.jpg,553x415,0,,
1076.jpg,450x298,0,,
1695.jpg,450x298,0,,
3636.jpg,450x298,0,,
1077.jpg,883x720,0,,
1078.jpg,720x405,0,,
2506.jpg,720x405,0,,
4021.jpg,720x405,0,,
4058.jpg,720x405,0,,
442.jpg,720x405,0,,
4761.jpg,720x405,0,,
967.jpg,720x405,0,,
1079.jpg,910x606,0,,
1522.jpg,910x606,0,,
240.jpg,910x606,0,,
3366.jpg,910x606,0,,
3852.jpg,910x606,0,,
3952.jpg,910x606,0,,
1081.jpg,640x640,9,56.749,COD10K-CAM-2-Terrestrial-45-Spider-2521.jpg
1860.jpg,640x640,9,57.563,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
1889.jpg,640x640,9,59.582,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
1959.jpg,640x640,9,63.906,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
1976.jpg,640x640,9,55.234,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
2017.jpg,640x640,9,61.008,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
2028.jpg,640x640,9,61.43,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
2054.jpg,640x640,9,67.988,COD10K-CAM-2-Terrestrial-42-Sciuridae-2387.jpg
2065.jpg,640x640,9,64.268,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
2067.jpg,640x640,9,65.054,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
2069.jpg,640x640,9,34.117,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
2077.jpg,640x640,9,64.749,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
2334.jpg,640x640,9,33.979,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
2530.jpg,640x640,9,72.327,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
3159.jpg,640x640,9,44.729,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
3361.jpg,640x640,9,55.944,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
3411.jpg,640x640,9,54.09,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
3495.jpg,640x640,9,67.492,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
3925.jpg,640x640,9,50.923,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
4051.jpg,640x640,9,69.829,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
4056.jpg,640x640,9,42.438,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
4257.jpg,640x640,9,57.709,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
5798.jpg,640x640,9,47.981,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
604.jpg,640x640,9,42.519,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
617.jpg,640x640,9,61.824,COD10K-CAM-3-Flying-53-Bird-3106.jpg
619.jpg,640x640,9,50.579,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
628.jpg,640x640,9,55.246,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
655.jpg,640x640,9,72.688,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
758.jpg,640x640,9,65.584,COD10K-CAM-3-Flying-55-Butterfly-3402.jpg
846.jpg,640x640,9,55.822,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
932.jpg,640x640,9,50.847,COD10K-CAM-3-Flying-59-Grasshopper-3793.jpg
1085.jpg,550x367,1,69.727,COD10K-CAM-2-Terrestrial-23-Cat-1355.jpg
1386.jpg,550x367,1,79.259,COD10K-CAM-2-Terrestrial-23-Cat-1355.jpg
1503.jpg,550x367,1,88.033,COD10K-CAM-2-Terrestrial-23-Cat-1355.jpg
2619.jpg,550x367,1,85.024,COD10K-CAM-2-Terrestrial-23-Cat-1355.jpg
4065.jpg,550x367,1,74.232,COD10K-CAM-2-Terrestrial-23-Cat-1355.jpg
923.jpg,550x367,1,81.802,COD10K-CAM-2-Terrestrial-23-Cat-1355.jpg
1086.jpg,960x720,0,,
1347.jpg,960x720,0,,
1663.jpg,960x720,0,,
2588.jpg,960x720,0,,
2730.jpg,960x720,0,,
3073.jpg,960x720,0,,
349.jpg,960x720,0,,
3771.jpg,960x720,0,,
3892.jpg,960x720,0,,
4011.jpg,960x720,0,,
4073.jpg,960x720,0,,
4996.jpg,960x720,0,,
552.jpg,960x720,0,,
1087.jpg,450x300,0,,
1091.jpg,450x300,0,,
1117.jpg,450x300,0,,
1164.jpg,450x300,0,,
1429.jpg,450x300,0,,
1638.jpg,450x300,0,,
1655.jpg,450x300,0,,
1660.jpg,450x300,0,,
1664.jpg,450x300,0,,
1676.jpg,450x300,0,,
1689.jpg,450x300,0,,
1848.jpg,450x300,0,,
2013.jpg,450x300,0,,
2024.jpg,450x300,0,,
2034.jpg,450x300,0,,
2042.jpg,450x300,0,,
2051.jpg,450x300,0,,
2058.jpg,450x300,0,,
2072.jpg,450x300,0,,
2074.jpg,450x300,0,,
2075.jpg,450x300,0,,
2100.jpg,450x300,0,,
2172.jpg,450x300,0,,
2178.jpg,450x300,0,,
2294.jpg,450x300,0,,
2674.jpg,450x300,0,,
346.jpg,450x300,0,,
3586.jpg,450x300,0,,
3649.jpg,450x300,0,,
3652.jpg,450x300,0,,
3773.jpg,450x300,0,,
3918.jpg,450x300,0,,
3968.jpg,450x300,0,,
4381.jpg,450x300,0,,
4516.jpg,450x300,0,,
4522.jpg,450x300,0,,
4525.jpg,450x300,0,,
4527.jpg,450x300,0,,
4740.jpg,450x300,0,,
4799.jpg,450x300,0,,
4803.jpg,450x300,0,,
4809.jpg,450x300,0,,
4859.jpg,450x300,0,,
5114.jpg,450x300,0,,
538.jpg,450x300,0,,
5484.jpg,450x300,0,,
5551.jpg,450x300,0,,
5565.jpg,450x300,0,,
5601.jpg,450x300,0,,
5615.jpg,450x300,0,,
5631.jpg,450x300,0,,
5659.jpg,450x300,0,,
5660.jpg,450x300,0,,
5681.jpg,450x300,0,,
5700.jpg,450x300,0,,
5707.jpg,450x300,0,,
5723.jpg,450x300,0,,
768.jpg,450x300,0,,
871.jpg,450x300,0,,
1088.jpg,750x563,0,,
1129.jpg,750x563,0,,
1510.jpg,750x563,0,,
2073.jpg,750x563,0,,
2826.jpg,750x563,0,,
2892.jpg,750x563,0,,
3290.jpg,750x563,0,,
344.jpg,750x563,0,,
4356.jpg,750x563,0,,
5929.jpg,750x563,0,,
881.jpg,750x563,0,,
1089.jpg,800x600,43,51.353,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
1174.jpg,800x600,43,44.35,COD10K-CAM-1-Aquatic-7-Flounder-281.jpg
1191.jpg,800x600,43,50.092,COD10K-CAM-2-Terrestrial-33-Grouse-1964.jpg
1199.jpg,800x600,43,49.987,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
1220.jpg,800x600,43,47.31,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
1233.jpg,800x600,43,53.845,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
1248.jpg,800x600,43,60.51,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
1265.jpg,800x600,43,43.46,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
141.jpg,800x600,43,48.732,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
1438.jpg,800x600,43,44.221,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
1666.jpg,800x600,43,38.539,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
1674.jpg,800x600,43,47.661,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
170.jpg,800x600,43,49.491,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
1828.jpg,800x600,43,63.497,COD10K-CAM-1-Aquatic-15-SeaHorse-970.jpg
2095.jpg,800x600,43,42.055,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
2122.jpg,800x600,43,51.966,COD10K-CAM-1-Aquatic-16-Shrimp-1135.jpg
2191.jpg,800x600,43,41.367,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
2202.jpg,800x600,43,47.423,COD10K-CAM-1-Aquatic-16-Shrimp-1135.jpg
2265.jpg,800x600,43,45.377,COD10K-CAM-5-Other-69-Other-5052.jpg
230.jpg,800x600,43,52.993,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
2425.jpg,800x600,43,50.852,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
2431.jpg,800x600,43,54.86,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
2435.jpg,800x600,43,52.513,COD10K-CAM-1-Aquatic-13-Pipefish-829.jpg
2441.jpg,800x600,43,66.322,COD10K-CAM-1-Aquatic-13-Pipefish-829.jpg
2469.jpg,800x600,43,38.752,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
254.jpg,800x600,43,45.82,COD10K-CAM-1-Aquatic-13-Pipefish-829.jpg
2558.jpg,800x600,43,38.5,COD10K-CAM-5-Other-69-Other-5052.jpg
256.jpg,800x600,43,52.477,COD10K-CAM-5-Other-69-Other-5032.jpg
2617.jpg,800x600,43,51.598,COD10K-CAM-1-Aquatic-13-Pipefish-829.jpg
2631.jpg,800x600,43,57.282,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
2735.jpg,800x600,43,46.703,COD10K-CAM-1-Aquatic-7-Flounder-281.jpg
2744.jpg,800x600,43,40.814,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
2771.jpg,800x600,43,48.811,COD10K-CAM-5-Other-69-Other-5052.jpg
2805.jpg,800x600,43,62.02,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
2864.jpg,800x600,43,40.638,COD10K-CAM-1-Aquatic-13-Pipefish-829.jpg
3325.jpg,800x600,43,40.654,COD10K-CAM-1-Aquatic-9-GhostPipefish-332.jpg
3438.jpg,800x600,43,53.066,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
3492.jpg,800x600,43,49.126,COD10K-CAM-2-Terrestrial-27-Cheetah-1741.jpg
3611.jpg,800x600,43,69.705,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
3765.jpg,800x600,43,56.513,COD10K-CAM-1-Aquatic-13-Pipefish-675.jpg
3957.jpg,800x600,43,64.525,COD10K-CAM-3-Flying-53-Bird-3091.jpg
400.jpg,800x600,43,36.598,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
4014.jpg,800x600,43,67.728,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
4043.jpg,800x600,43,51.708,COD10K-CAM-1-Aquatic-13-Pipefish-829.jpg
4489.jpg,800x600,43,65.73,COD10K-CAM-4-Amphibian-68-Toad-4844.jpg
45.jpg,800x600,43,47.858,COD10K-CAM-2-Terrestrial-33-Grouse-1964.jpg
4506.jpg,800x600,43,47.409,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
4507.jpg,800x600,43,62.058,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
4685.jpg,800x600,43,60.75,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
4915.jpg,800x600,43,46.941,COD10K-CAM-1-Aquatic-13-Pipefish-829.jpg
4925.jpg,800x600,43,63.14,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
4965.jpg,800x600,43,43.977,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
5259.jpg,800x600,43,38.751,COD10K-CAM-1-Aquatic-13-Pipefish-829.jpg
5263.jpg,800x600,43,49.778,COD10K-CAM-3-Flying-53-Bird-3091.jpg
5272.jpg,800x600,43,50.611,COD10K-CAM-1-Aquatic-1-BatFish-1.jpg
5434.jpg,800x600,43,57.255,COD10K-CAM-2-Terrestrial-33-Grouse-1964.jpg
5521.jpg,800x600,43,59.39,COD10K-CAM-1-Aquatic-13-Pipefish-829.jpg
5575.jpg,800x600,43,56.818,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
56.jpg,800x600,43,50.411,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
5622.jpg,800x600,43,49.216,COD10K-CAM-1-Aquatic-7-Flounder-281.jpg
5643.jpg,800x600,43,64.942,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
5655.jpg,800x600,43,60.833,COD10K-CAM-1-Aquatic-7-Flounder-281.jpg
5718.jpg,800x600,43,57.075,COD10K-CAM-2-Terrestrial-33-Grouse-1964.jpg
5724.jpg,800x600,43,55.366,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
5737.jpg,800x600,43,42.091,COD10K-CAM-2-Terrestrial-40-Rabbit-2357.jpg
622.jpg,800x600,43,45.459,COD10K-CAM-1-Aquatic-13-Pipefish-675.jpg
716.jpg,800x600,43,51.434,COD10K-CAM-1-Aquatic-14-ScorpionFish-903.jpg
75.jpg,800x600,43,45.829,COD10K-CAM-2-Terrestrial-33-Grouse-1964.jpg
85.jpg,800x600,43,40.529,COD10K-CAM-1-Aquatic-13-Pipefish-792.jpg
902.jpg,800x600,43,60.341,COD10K-CAM-5-Other-69-Other-5052.jpg
926.jpg,800x600,43,42.832,COD10K-CAM-1-Aquatic-9-GhostPipefish-332.jpg
1090.jpg,1000x670,1,70.534,COD10K-CAM-2-Terrestrial-45-Spider-2738.jpg
2758.jpg,1000x670,1,59.754,COD10K-CAM-2-Terrestrial-45-Spider-2738.jpg
5452.jpg,1000x670,1,69.426,COD10K-CAM-2-Terrestrial-45-Spider-2738.jpg
5657.jpg,1000x670,1,68.029,COD10K-CAM-2-Terrestrial-45-Spider-2738.jpg
1092.jpg,812x464,0,,
1093.jpg,580x384,0,,
1094.jpg,720x720,2,78.243,COD10K-CAM-2-Terrestrial-45-Spider-2541.jpg
1764.jpg,720x720,2,73.217,COD10K-CAM-2-Terrestrial-38-Lizard-2169.jpg
1810.jpg,720x720,2,57.653,COD10K-CAM-2-Terrestrial-38-Lizard-2169.jpg
1095.jpg,640x477,0,,
3845.jpg,640x477,0,,
1096.jpg,626x311,0,,
1097.jpg,640x360,0,,
1145.jpg,640x360,0,,
1159.jpg,640x360,0,,
1160.jpg,640x360,0,,
