endpoint,name,dims,n_candidates,nearest,nearest_split,nearest_name
test,COD10K-CAM-1-Aquatic-13-Pipefish-728.jpg,683x1024,85,36.296,tgt,COD10K-CAM-3-Flying-61-Katydid-3941.jpg
test,COD10K-CAM-1-Aquatic-14-ScorpionFish-855.jpg,683x1024,85,36.551,tgt,COD10K-CAM-1-Aquatic-9-GhostPipefish-413.jpg
test,COD10K-CAM-1-Aquatic-15-SeaHorse-1099.jpg,683x1024,85,71.033,tgt,COD10K-CAM-3-Flying-64-Moth-4438.jpg
test,COD10K-CAM-1-Aquatic-18-StarFish-1164.jpg,683x1024,85,38.651,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1563.jpg
test,COD10K-CAM-1-Aquatic-6-Fish-189.jpg,683x1024,85,48.939,tgt,COD10K-CAM-3-Flying-64-Moth-4438.jpg
test,COD10K-CAM-1-Aquatic-6-Fish-196.jpg,683x1024,85,64.57,tgt,COD10K-CAM-2-Terrestrial-45-Spider-2533.jpg
test,COD10K-CAM-1-Aquatic-6-Fish-197.jpg,683x1024,85,70.628,tgt,COD10K-CAM-3-Flying-54-Bittern-3253.jpg
test,COD10K-CAM-1-Aquatic-9-GhostPipefish-322.jpg,683x1024,85,50.661,tgt,COD10K-CAM-1-Aquatic-9-GhostPipefish-413.jpg
test,COD10K-CAM-1-Aquatic-9-GhostPipefish-323.jpg,683x1024,85,52.111,tgt,COD10K-CAM-3-Flying-50-Bat-2961.jpg
test,COD10K-CAM-1-Aquatic-9-GhostPipefish-411.jpg,683x1024,85,35.128,tgt,COD10K-CAM-1-Aquatic-6-Fish-216.jpg
test,COD10K-CAM-2-Terrestrial-22-Bug-1274.jpg,683x1024,85,32.94,tgt,COD10K-CAM-3-Flying-61-Katydid-3941.jpg
test,COD10K-CAM-2-Terrestrial-22-Bug-1291.jpg,683x1024,85,31.825,tgt,COD10K-CAM-3-Flying-50-Bat-2961.jpg
test,COD10K-CAM-2-Terrestrial-24-Caterpillar-1581.jpg,683x1024,85,45.596,tgt,COD10K-CAM-3-Flying-61-Katydid-4194.jpg
test,COD10K-CAM-2-Terrestrial-25-Centipede-1663.jpg,683x1024,85,34.662,tgt,COD10K-CAM-3-Flying-50-Bat-2961.jpg
test,COD10K-CAM-2-Terrestrial-26-Chameleon-1706.jpg,683x1024,85,43.556,tgt,COD10K-CAM-3-Flying-61-Katydid-4194.jpg
test,COD10K-CAM-2-Terrestrial-29-Dog-1805.jpg,683x1024,85,48.226,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1636.jpg
test,COD10K-CAM-2-Terrestrial-31-Gecko-1893.jpg,683x1024,85,54.327,tgt,COD10K-CAM-1-Aquatic-9-GhostPipefish-413.jpg
test,COD10K-CAM-2-Terrestrial-31-Gecko-1901.jpg,683x1024,85,52.754,tgt,COD10K-CAM-3-Flying-64-Moth-4438.jpg
test,COD10K-CAM-2-Terrestrial-34-Human-1991.jpg,683x1024,85,7.999,tgt,COD10K-CAM-2-Terrestrial-46-StickInsect-2826.jpg
test,COD10K-CAM-2-Terrestrial-34-Human-2013.jpg,683x1024,85,37.157,tgt,COD10K-CAM-3-Flying-50-Bat-2961.jpg
test,COD10K-CAM-2-Terrestrial-38-Lizard-2138.jpg,683x1024,85,35.056,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1555.jpg
test,COD10K-CAM-2-Terrestrial-45-Spider-2730.jpg,683x1024,85,51.808,tgt,COD10K-CAM-2-Terrestrial-46-StickInsect-2828.jpg
test,COD10K-CAM-2-Terrestrial-46-StickInsect-2815.jpg,683x1024,85,24.744,tgt,COD10K-CAM-3-Flying-50-Bat-2961.jpg
test,COD10K-CAM-3-Flying-53-Bird-3221.jpg,683x1024,85,52.956,tgt,COD10K-CAM-3-Flying-62-Mantis-4335.jpg
test,COD10K-CAM-3-Flying-56-Cicada-3440.jpg,683x1024,85,40.369,tgt,COD10K-CAM-3-Flying-62-Mantis-4335.jpg
test,COD10K-CAM-3-Flying-57-Dragonfly-3593.jpg,683x1024,85,37.488,tgt,COD10K-CAM-3-Flying-61-Katydid-3941.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3764.jpg,683x1024,85,47.153,tgt,COD10K-CAM-3-Flying-62-Mantis-4348.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3769.jpg,683x1024,85,40.825,tgt,COD10K-CAM-3-Flying-61-Katydid-3941.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3777.jpg,683x1024,85,32.424,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1636.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3780.jpg,683x1024,85,45.281,tgt,COD10K-CAM-1-Aquatic-15-SeaHorse-965.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3850.jpg,683x1024,85,43.432,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1555.jpg
test,COD10K-CAM-3-Flying-60-Heron-3895.jpg,683x1024,85,55.728,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1636.jpg
test,COD10K-CAM-3-Flying-60-Heron-3909.jpg,683x1024,85,42.484,tgt,COD10K-CAM-3-Flying-61-Katydid-3941.jpg
test,COD10K-CAM-3-Flying-60-Heron-3927.jpg,683x1024,85,58.674,tgt,COD10K-CAM-1-Aquatic-15-SeaHorse-965.jpg
test,COD10K-CAM-3-Flying-61-Katydid-3939.jpg,683x1024,85,36.668,tgt,COD10K-CAM-2-Terrestrial-22-Bug-1287.jpg
test,COD10K-CAM-3-Flying-61-Katydid-4014.jpg,683x1024,85,53.907,tgt,COD10K-CAM-3-Flying-62-Mantis-4332.jpg
test,COD10K-CAM-3-Flying-61-Katydid-4063.jpg,683x1024,85,33.512,tgt,COD10K-CAM-3-Flying-50-Bat-2961.jpg
test,COD10K-CAM-3-Flying-62-Mantis-4270.jpg,683x1024,85,18.667,tgt,COD10K-CAM-3-Flying-50-Bat-2961.jpg
test,COD10K-CAM-3-Flying-62-Mantis-4310.jpg,683x1024,85,23.069,tgt,COD10K-CAM-3-Flying-50-Bat-2961.jpg
test,COD10K-CAM-3-Flying-62-Mantis-4319.jpg,683x1024,85,26.837,tgt,COD10K-CAM-3-Flying-62-Mantis-4335.jpg
test,COD10K-CAM-3-Flying-64-Moth-4483.jpg,683x1024,85,51.476,tgt,COD10K-CAM-2-Terrestrial-45-Spider-2516.jpg
test,COD10K-CAM-3-Flying-65-Owl-4520.jpg,683x1024,85,66.839,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1555.jpg
test,COD10K-CAM-1-Aquatic-14-ScorpionFish-869.jpg,1024x633,6,45.875,tgt,COD10K-CAM-3-Flying-59-Grasshopper-3867.jpg
test,COD10K-CAM-3-Flying-53-Bird-3024.jpg,1024x633,6,58.354,tgt,COD10K-CAM-3-Flying-59-Grasshopper-3867.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-488.jpg,682x969,1,86.292,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-489.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-582.jpg,1024x682,35,67.654,tgt,COD10K-CAM-2-Terrestrial-40-Rabbit-2342.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-636.jpg,1024x682,35,34.184,tgt,COD10K-CAM-1-Aquatic-6-Fish-226.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-836.jpg,1024x682,35,54.219,tgt,COD10K-CAM-1-Aquatic-6-Fish-226.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-837.jpg,1024x682,35,48.042,tgt,COD10K-CAM-2-Terrestrial-40-Rabbit-2342.jpg
test,COD10K-CAM-1-Aquatic-15-SeaHorse-1004.jpg,1024x682,35,26.888,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-687.jpg
test,COD10K-CAM-1-Aquatic-6-Fish-215.jpg,1024x682,35,54.691,tgt,COD10K-CAM-3-Flying-56-Cicada-3538.jpg
test,COD10K-CAM-2-Terrestrial-23-Cat-1449.jpg,1024x682,35,36.468,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-687.jpg
test,COD10K-CAM-2-Terrestrial-29-Dog-1856.jpg,1024x682,35,58.26,tgt,COD10K-CAM-1-Aquatic-6-Fish-188.jpg
test,COD10K-CAM-3-Flying-55-Butterfly-3359.jpg,1024x682,35,52.333,tgt,COD10K-CAM-1-Aquatic-7-Flounder-255.jpg
test,COD10K-CAM-3-Flying-56-Cicada-3510.jpg,1024x682,35,43.672,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-687.jpg
test,COD10K-CAM-3-Flying-61-Katydid-4074.jpg,1024x682,35,54.988,tgt,COD10K-CAM-2-Terrestrial-30-Duck-1872.jpg
test,COD10K-CAM-3-Flying-62-Mantis-4380.jpg,1024x682,35,46.744,tgt,COD10K-CAM-2-Terrestrial-40-Rabbit-2342.jpg
test,COD10K-CAM-4-Amphibian-67-Frog-4739.jpg,1024x682,35,47.421,tgt,COD10K-CAM-2-Terrestrial-37-Lion-2110.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-781.jpg,1024x766,3,59.787,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-504.jpg
test,COD10K-CAM-1-Aquatic-14-ScorpionFish-907.jpg,1024x766,3,57.043,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-504.jpg
test,COD10K-CAM-1-Aquatic-3-Crab-45.jpg,1024x766,3,49.643,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-504.jpg
test,COD10K-CAM-1-Aquatic-6-Fish-162.jpg,1024x766,3,53.43,tgt,COD10K-CAM-1-Aquatic-3-Crab-44.jpg
test,COD10K-CAM-1-Aquatic-6-Fish-228.jpg,1024x766,3,45.52,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-504.jpg
test,COD10K-CAM-1-Aquatic-9-GhostPipefish-334.jpg,1024x766,3,52.759,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-504.jpg
test,COD10K-CAM-2-Terrestrial-45-Spider-2796.jpg,1024x766,3,63.036,tgt,COD10K-CAM-1-Aquatic-3-Crab-44.jpg
test,COD10K-CAM-3-Flying-51-Bee-2983.jpg,1024x766,3,50.508,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-504.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3737.jpg,1024x766,3,55.763,tgt,COD10K-CAM-1-Aquatic-3-Crab-44.jpg
test,COD10K-CAM-1-Aquatic-18-StarFish-1161.jpg,1024x708,4,74.939,tgt,COD10K-CAM-3-Flying-53-Bird-3124.jpg
test,COD10K-CAM-2-Terrestrial-34-Human-1975.jpg,1024x708,4,53.384,tgt,COD10K-CAM-3-Flying-61-Katydid-4119.jpg
test,COD10K-CAM-3-Flying-53-Bird-3069.jpg,1024x708,4,46.058,tgt,COD10K-CAM-3-Flying-61-Katydid-4119.jpg
test,COD10K-CAM-4-Amphibian-67-Frog-4787.jpg,1024x708,4,40.892,tgt,COD10K-CAM-3-Flying-61-Katydid-4119.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-544.jpg,800x532,7,46.754,tgt,COD10K-CAM-4-Amphibian-68-Toad-4847.jpg
test,COD10K-CAM-2-Terrestrial-23-Cat-1304.jpg,800x532,7,39.277,tgt,COD10K-CAM-3-Flying-63-Mockingbird-4393.jpg
test,COD10K-CAM-2-Terrestrial-27-Cheetah-1747.jpg,800x532,7,54.395,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-506.jpg
test,COD10K-CAM-3-Flying-63-Mockingbird-4392.jpg,800x532,7,38.361,tgt,COD10K-CAM-3-Flying-63-Mockingbird-4391.jpg
test,COD10K-CAM-4-Amphibian-67-Frog-4733.jpg,800x532,7,40.538,tgt,COD10K-CAM-5-Other-69-Other-5042.jpg
test,COD10K-CAM-3-Flying-53-Bird-3068.jpg,1024x595,1,55.609,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-509.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-683.jpg,1024x553,1,44.245,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-519.jpg
test,COD10K-CAM-3-Flying-60-Heron-3891.jpg,1024x658,4,64.929,tgt,COD10K-CAM-3-Flying-53-Bird-3229.jpg
test,COD10K-CAM-3-Flying-61-Katydid-4035.jpg,1024x658,4,46.702,tgt,COD10K-CAM-3-Flying-53-Bird-3229.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-667.jpg,1023x682,46,40.536,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1542.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-679.jpg,1023x682,46,43.021,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-801.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-795.jpg,1023x682,46,43.262,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-801.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-800.jpg,1023x682,46,37.268,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-797.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-807.jpg,1023x682,46,44.58,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-802.jpg
test,COD10K-CAM-1-Aquatic-14-ScorpionFish-930.jpg,1023x682,46,46.767,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1542.jpg
test,COD10K-CAM-1-Aquatic-6-Fish-159.jpg,1023x682,46,50.629,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-797.jpg
test,COD10K-CAM-2-Terrestrial-31-Gecko-1927.jpg,1023x682,46,46.167,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1542.jpg
test,COD10K-CAM-2-Terrestrial-34-Human-2000.jpg,1023x682,46,55.938,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-802.jpg
test,COD10K-CAM-2-Terrestrial-38-Lizard-2197.jpg,1023x682,46,38.241,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1542.jpg
test,COD10K-CAM-2-Terrestrial-40-Rabbit-2360.jpg,1023x682,46,30.853,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-801.jpg
test,COD10K-CAM-2-Terrestrial-45-Spider-2519.jpg,1023x682,46,37.393,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-799.jpg
test,COD10K-CAM-2-Terrestrial-45-Spider-2760.jpg,1023x682,46,47.903,tgt,COD10K-CAM-2-Terrestrial-45-Spider-2752.jpg
test,COD10K-CAM-3-Flying-56-Cicada-3533.jpg,1023x682,46,36.505,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-801.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3652.jpg,1023x682,46,39.979,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1542.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3772.jpg,1023x682,46,46.661,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-799.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3840.jpg,1023x682,46,49.16,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1542.jpg
test,COD10K-CAM-3-Flying-60-Heron-3911.jpg,1023x682,46,41.43,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-802.jpg
test,COD10K-CAM-3-Flying-62-Mantis-4308.jpg,1023x682,46,59.963,tgt,COD10K-CAM-4-Amphibian-68-Toad-4858.jpg
test,COD10K-CAM-3-Flying-64-Moth-4476.jpg,1023x682,46,43.953,tgt,COD10K-CAM-3-Flying-61-Katydid-4223.jpg
test,COD10K-CAM-3-Flying-65-Owl-4593.jpg,1023x682,46,42.408,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-801.jpg
test,COD10K-CAM-4-Amphibian-67-Frog-4800.jpg,1023x682,46,34.364,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1542.jpg
test,COD10K-CAM-4-Amphibian-68-Toad-4964.jpg,1023x682,46,50.458,tgt,COD10K-CAM-4-Amphibian-68-Toad-4858.jpg
test,COD10K-CAM-1-Aquatic-17-Slug-1151.jpg,802x1024,1,81.12,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-551.jpg
test,COD10K-CAM-3-Flying-63-Mockingbird-4405.jpg,1024x691,4,59.257,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-558.jpg
test,COD10K-CAM-1-Aquatic-6-Fish-183.jpg,767x958,1,71.641,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-561.jpg
test,COD10K-CAM-4-Amphibian-68-Toad-4962.jpg,1022x638,1,82.848,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-562.jpg
test,COD10K-CAM-2-Terrestrial-46-StickInsect-2816.jpg,800x599,3,65.169,tgt,COD10K-CAM-2-Terrestrial-30-Duck-1867.jpg
test,COD10K-CAM-3-Flying-53-Bird-3023.jpg,800x599,3,54.407,tgt,COD10K-CAM-2-Terrestrial-33-Grouse-1963.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-567.jpg,800x521,1,74.252,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-565.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-568.jpg,576x432,2,53.015,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-569.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-591.jpg,576x432,2,70.836,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-592.jpg
test,COD10K-CAM-1-Aquatic-13-Pipefish-729.jpg,1024x576,57,46.932,tgt,COD10K-CAM-4-Amphibian-67-Frog-4731.jpg
test,COD10K-CAM-1-Aquatic-15-SeaHorse-1096.jpg,1024x576,57,53.821,tgt,COD10K-CAM-3-Flying-53-Bird-3134.jpg
test,COD10K-CAM-2-Terrestrial-24-Caterpillar-1564.jpg,1024x576,57,45.563,tgt,COD10K-CAM-4-Amphibian-68-Toad-4927.jpg
test,COD10K-CAM-2-Terrestrial-24-Caterpillar-1596.jpg,1024x576,57,50.109,tgt,COD10K-CAM-2-Terrestrial-22-Bug-1266.jpg
test,COD10K-CAM-2-Terrestrial-33-Grouse-1966.jpg,1024x576,57,44.668,tgt,COD10K-CAM-2-Terrestrial-23-Cat-1322.jpg
test,COD10K-CAM-2-Terrestrial-35-Kangaroo-2050.jpg,1024x576,57,46.484,tgt,COD10K-CAM-1-Aquatic-7-Flounder-263.jpg
test,COD10K-CAM-2-Terrestrial-47-Tiger-2884.jpg,1024x576,57,51.635,tgt,COD10K-CAM-2-Terrestrial-23-Cat-1322.jpg
test,COD10K-CAM-2-Terrestrial-47-Tiger-2910.jpg,1024x576,57,27.413,tgt,COD10K-CAM-2-Terrestrial-47-Tiger-2911.jpg
test,COD10K-CAM-3-Flying-53-Bird-3200.jpg,1024x576,57,52.87,tgt,COD10K-CAM-2-Terrestrial-23-Cat-1322.jpg
test,COD10K-CAM-3-Flying-53-Bird-3201.jpg,1024x576,57,55.516,tgt,COD10K-CAM-4-Amphibian-67-Frog-4758.jpg
test,COD10K-CAM-3-Flying-53-Bird-3203.jpg,1024x576,57,43.154,tgt,COD10K-CAM-2-Terrestrial-21-Ant-1242.jpg
test,COD10K-CAM-3-Flying-55-Butterfly-3361.jpg,1024x576,57,47.729,tgt,COD10K-CAM-4-Amphibian-67-Frog-4731.jpg
test,COD10K-CAM-3-Flying-56-Cicada-3496.jpg,1024x576,57,50.796,tgt,COD10K-CAM-1-Aquatic-9-GhostPipefish-365.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3653.jpg,1024x576,57,47.011,tgt,COD10K-CAM-4-Amphibian-67-Frog-4758.jpg
test,COD10K-CAM-3-Flying-60-Heron-3912.jpg,1024x576,57,50.473,tgt,COD10K-CAM-1-Aquatic-9-GhostPipefish-365.jpg
test,COD10K-CAM-3-Flying-61-Katydid-4062.jpg,1024x576,57,30.613,tgt,COD10K-CAM-3-Flying-59-Grasshopper-3693.jpg
test,COD10K-CAM-3-Flying-61-Katydid-4228.jpg,1024x576,57,27.756,tgt,COD10K-CAM-3-Flying-62-Mantis-4286.jpg
test,COD10K-CAM-3-Flying-62-Mantis-4360.jpg,1024x576,57,47.204,tgt,COD10K-CAM-3-Flying-61-Katydid-4227.jpg
test,COD10K-CAM-3-Flying-62-Mantis-4376.jpg,1024x576,57,33.535,tgt,COD10K-CAM-4-Amphibian-67-Frog-4731.jpg
test,COD10K-CAM-4-Amphibian-68-Toad-4883.jpg,1024x576,57,45.569,tgt,COD10K-CAM-4-Amphibian-67-Frog-4758.jpg
test,COD10K-CAM-4-Amphibian-68-Toad-4909.jpg,1024x576,57,28.52,tgt,COD10K-CAM-4-Amphibian-67-Frog-4758.jpg
test,COD10K-CAM-2-Terrestrial-45-Spider-2588.jpg,1024x686,9,53.424,tgt,COD10K-CAM-3-Flying-61-Katydid-4211.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3732.jpg,1024x686,9,59.873,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1580.jpg
test,COD10K-CAM-3-Flying-65-Owl-4645.jpg,1024x686,9,56.246,tgt,COD10K-CAM-3-Flying-61-Katydid-4211.jpg
test,COD10K-CAM-4-Amphibian-68-Toad-4976.jpg,1024x764,4,46.879,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-610.jpg
test,COD10K-CAM-2-Terrestrial-27-Cheetah-1745.jpg,1024x746,3,75.428,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-618.jpg
test,COD10K-CAM-3-Flying-53-Bird-3235.jpg,1024x746,3,53.317,tgt,COD10K-CAM-4-Amphibian-68-Toad-4840.jpg
test,COD10K-CAM-3-Flying-61-Katydid-4216.jpg,1024x746,3,75.683,tgt,COD10K-CAM-4-Amphibian-68-Toad-4840.jpg
test,COD10K-CAM-4-Amphibian-68-Toad-5021.jpg,1024x746,3,48.597,tgt,COD10K-CAM-2-Terrestrial-38-Lizard-2318.jpg
test,COD10K-CAM-2-Terrestrial-26-Chameleon-1707.jpg,1024x685,11,57.677,tgt,COD10K-CAM-2-Terrestrial-23-Cat-1362.jpg
test,COD10K-CAM-3-Flying-56-Cicada-3521.jpg,1024x685,11,49.418,tgt,COD10K-CAM-2-Terrestrial-23-Cat-1362.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3759.jpg,1024x685,11,50.259,tgt,COD10K-CAM-2-Terrestrial-45-Spider-2778.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3761.jpg,1024x685,11,54.138,tgt,COD10K-CAM-2-Terrestrial-45-Spider-2778.jpg
test,COD10K-CAM-2-Terrestrial-23-Cat-1520.jpg,681x1024,3,52.945,tgt,COD10K-CAM-2-Terrestrial-23-Cat-1379.jpg
test,COD10K-CAM-2-Terrestrial-32-Giraffe-1941.jpg,681x1024,3,37.085,tgt,COD10K-CAM-2-Terrestrial-23-Cat-1379.jpg
test,COD10K-CAM-1-Aquatic-18-StarFish-1171.jpg,1024x684,22,50.172,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1569.jpg
test,COD10K-CAM-1-Aquatic-18-StarFish-1178.jpg,1024x684,22,66.212,tgt,COD10K-CAM-5-Other-69-Other-5066.jpg
test,COD10K-CAM-2-Terrestrial-23-Cat-1359.jpg,1024x684,22,55.251,tgt,COD10K-CAM-5-Other-69-Other-5030.jpg
test,COD10K-CAM-2-Terrestrial-23-Cat-1372.jpg,1024x684,22,62.494,tgt,COD10K-CAM-1-Aquatic-6-Fish-239.jpg
test,COD10K-CAM-2-Terrestrial-23-Cat-1453.jpg,1024x684,22,56.447,tgt,COD10K-CAM-3-Flying-53-Bird-3116.jpg
test,COD10K-CAM-2-Terrestrial-28-Deer-1764.jpg,1024x684,22,53.643,tgt,COD10K-CAM-3-Flying-53-Bird-3116.jpg
test,COD10K-CAM-2-Terrestrial-44-Snake-2479.jpg,1024x684,22,73.481,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1569.jpg
test,COD10K-CAM-2-Terrestrial-45-Spider-2511.jpg,1024x684,22,55.003,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1569.jpg
test,COD10K-CAM-2-Terrestrial-45-Spider-2783.jpg,1024x684,22,37.028,tgt,COD10K-CAM-3-Flying-57-Dragonfly-3577.jpg
test,COD10K-CAM-3-Flying-53-Bird-3157.jpg,1024x684,22,55.667,tgt,COD10K-CAM-1-Aquatic-6-Fish-239.jpg
test,COD10K-CAM-3-Flying-56-Cicada-3551.jpg,1024x684,22,57.6,tgt,COD10K-CAM-5-Other-69-Other-5066.jpg
test,COD10K-CAM-3-Flying-62-Mantis-4247.jpg,1024x684,22,53.245,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1569.jpg
test,COD10K-CAM-3-Flying-62-Mantis-4274.jpg,1024x684,22,62.772,tgt,COD10K-CAM-1-Aquatic-6-Fish-239.jpg
test,COD10K-CAM-3-Flying-62-Mantis-4341.jpg,1024x684,22,52.324,tgt,COD10K-CAM-3-Flying-57-Dragonfly-3577.jpg
test,COD10K-CAM-3-Flying-62-Mantis-4349.jpg,1024x684,22,41.562,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1569.jpg
test,COD10K-CAM-3-Flying-64-Moth-4467.jpg,1024x684,22,53.434,tgt,COD10K-CAM-3-Flying-57-Dragonfly-3577.jpg
test,COD10K-CAM-3-Flying-65-Owl-4577.jpg,1024x684,22,59.96,tgt,COD10K-CAM-4-Amphibian-68-Toad-4901.jpg
test,COD10K-CAM-4-Amphibian-68-Toad-4921.jpg,1024x684,22,54.182,tgt,COD10K-CAM-2-Terrestrial-24-Caterpillar-1569.jpg
test,COD10K-CAM-4-Amphibian-68-Toad-4937.jpg,1024x684,22,64.8,tgt,COD10K-CAM-4-Amphibian-68-Toad-4901.jpg
test,COD10K-CAM-2-Terrestrial-23-Cat-1492.jpg,1023x681,9,40.852,tgt,COD10K-CAM-2-Terrestrial-23-Cat-1361.jpg
test,COD10K-CAM-2-Terrestrial-47-Tiger-2886.jpg,1023x681,9,54.484,tgt,COD10K-CAM-4-Amphibian-68-Toad-4871.jpg
test,COD10K-CAM-3-Flying-56-Cicada-3513.jpg,1023x681,9,100.171,tgt,COD10K-CAM-3-Flying-59-Grasshopper-3709.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3799.jpg,1024x635,1,74.18,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-650.jpg
test,COD10K-CAM-3-Flying-61-Katydid-3980.jpg,1024x635,1,58.309,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-650.jpg
test,COD10K-CAM-3-Flying-55-Butterfly-3412.jpg,1024x651,3,41.966,tgt,COD10K-CAM-2-Terrestrial-22-Bug-1279.jpg
test,COD10K-CAM-3-Flying-64-Moth-4480.jpg,1024x651,3,60.578,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-653.jpg
test,COD10K-CAM-3-Flying-65-Owl-4537.jpg,1024x651,3,54.076,tgt,COD10K-CAM-2-Terrestrial-22-Bug-1279.jpg
test,COD10K-CAM-2-Terrestrial-45-Spider-2645.jpg,1023x649,2,45.104,tgt,COD10K-CAM-2-Terrestrial-38-Lizard-2320.jpg
test,COD10K-CAM-3-Flying-59-Grasshopper-3853.jpg,1023x649,2,59.431,tgt,COD10K-CAM-1-Aquatic-13-Pipefish-654.jpg
test,COD10K-CAM-1-Aquatic-15-SeaHorse-1013.jpg,1024x769,8,62.694,tgt,COD10K-CAM-3-Flying-53-Bird-3194.jpg
test,COD10K-CAM-1-Aquatic-15-SeaHorse-1014.jpg,1024x769,8,64.045,tgt,COD10K-CAM-1-Aquatic-3-Crab-83.jpg
test,COD10K-CAM-1-Aquatic-15-SeaHorse-1015.jpg,1024x769,8,65.831,tgt,COD10K-CAM-3-Flying-59-Grasshopper-3656.jpg
